SMILES,DrugBank,Name,CAS,Predict_RF_ECFP_reg,Predict_RF_MACCS_reg,Predict_GCN_reg,Predict_GAT_reg,Predict_MPNN_reg,Predict_AttentiveFP_reg,Avg. Prediction,DrugBank,CTD,Pubmed
CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)N[C@@H](C(=O)OCC)c1ccccc1,DB05460,Ezatiostat,168682-53-9,4.968334613,4.70784912,4.688594,4.8246546,4.985153,4.84601,4.836765889,,,
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,DB13237,Clofoctol,37693-01-9,4.465637905,4.415499282,5.3713765,4.774743,5.364725,4.627976,4.836659614,,,
O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O,DB03726,Purine Riboside-5'-Monophosphate,,5.390759208,4.799498949,4.6765895,4.7424245,4.8807955,4.5296035,4.83661186,,,
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,DB01190,Clindamycin,18323-44-9,4.181348325,4.574741584,5.129887,4.6170607,5.5119796,5.0039043,4.836486918,,,
C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,DB01303,Oxtriphylline,4499-40-5,5.006412162,5.284512143,4.0282793,3.9681015,5.7382565,4.9933176,4.836479867,,,
Cc1cc(C)n(-c2nc(Nc3ccc(Cl)cc3)c3ncn(C)c3n2)n1,DB16898,NS13001,1063331-94-1,4.869277274,4.778630757,5.1141834,5.0887785,4.3645167,4.8032618,4.836441405,,,
CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)N1CCOCC1)B(O)O,DB04732,N-(4-MORPHOLINE)CARBONYL-B-(1-NAPHTHYL)-L-ALANINE-L-LEUCINE BORONIC ACID,,4.756767949,4.442887131,5.1064944,4.725809,5.1302495,4.856179,4.83639783,,,
O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,DB16035,BFH772,890128-81-1,5.070500467,4.999853994,4.682419,4.7746105,4.0674086,5.4225464,4.83622316,,,
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,DB11413,Florfenicol,73231-34-2,4.957588075,4.598503531,4.3481917,4.762286,5.679791,4.670535,4.836149218,,,
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)CC1CCNC1=O,DB15797,GC-373,,4.435559005,4.762926961,4.796608,4.9362965,5.2454057,4.839679,4.836079194,,,
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)C(=O)CC(=O)NCCc1ccccn1,DB02140,N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide,,4.579395176,4.883221835,4.161021,4.636905,6.04078,4.7150593,4.836063718,,,
C[C@H]1CC[C@@H](NCc2ccc3c(c2)Cc2c(-c4ccc(C(=O)O)cc4)n[nH]c2-3)CC1,DB07320,"4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID",,4.431274541,4.69116032,5.290191,4.893231,4.4897575,5.2198105,4.835904144,,,
O=C(COc1ccc(Cl)cc1)Nc1ccccc1C(=O)O,DB07185,2-{[(4-CHLOROPHENOXY)ACETYL]AMINO}BENZOIC ACID,,4.454530858,4.999229011,4.632522,5.1027975,5.3102994,4.5158315,4.835868378,,,
CC(N)C12CC3CC(CC(C3)C1)C2,DB00478,Rimantadine,13392-28-4,4.577153601,4.779687145,5.1071134,5.102481,4.6220946,4.8254237,4.835658908,,,
c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,DB13991,Pipequaline,77472-98-1,4.764753322,4.599425946,4.556021,4.6466637,5.7463512,4.6996737,4.835481478,,,
CN(c1nccc(-c2cnc3ccccn23)n1)C1CCCCC1,DB08023,"N-cyclohexyl-4-imidazo[1,2-a]pyridin-3-yl-N-methylpyrimidin-2-amine",,4.814993851,5.078252249,4.790881,4.92628,4.750157,4.651739,4.83538385,,,
C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,DB16267,Olutasidenib,1887014-12-1,4.65542555,4.911535708,4.68192,5.0205474,4.884211,4.8586307,4.835378393,,,
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,DB02123,Glycochenodeoxycholic Acid,640-79-9,4.711311979,5.02670405,4.662955,5.0178123,5.0454226,4.547416,4.835270322,,,
O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,DB05377,Chlorfenson,80-33-1,4.648867968,5.633806935,4.7365494,4.6572065,4.8103523,4.524128,4.835151851,,,
Cc1cc2cc(Oc3ccnc(Nc4cccc(CS(=O)(=O)NCCN(C)C)c4)n3)ccc2[nH]1,DB15106,Surufatinib,1308672-74-3,4.817443576,5.06561028,5.2292676,4.551284,4.021598,5.325568,4.835128576,,,
Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,DB12140,Dilmapimod,444606-18-2,4.908943925,5.057429776,4.36234,4.43485,4.654062,5.5929723,4.835099667,,,
CCc1ccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1,DB11721,Mitoglitazone,146062-49-9,4.810756436,4.56490177,5.0617833,4.896574,4.69804,4.978427,4.835080418,,,
NC1CC1c1ccccc1,DB00752,Tranylcypromine,155-09-9,4.305595217,4.496809717,4.26892,5.2828817,4.6603684,5.9956636,4.835039772,,,
O=S(=O)(O)OC[C@H]1O[C@H](O[C@]2(COS(=O)(=O)O)O[C@H](COS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,DB01901,Sucrosofate,57680-56-5,4.912363702,4.618369874,4.265003,4.201194,5.585682,5.426893,4.834917596,,,
CCC[N@@+]12[C@H]3C[C@@]45c6ccccc6N(C)[C@H]4[C@@H]1C[C@H]([C@@H]3[C@H]5O)[C@H](CC)[C@H]2O,DB13555,Prajmaline,35080-11-6,4.593378871,5.013391413,4.6245284,4.6455793,5.397324,4.7351985,4.834900081,,,
Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O,DB06521,Ertiprotafib,251303-04-5,4.992114036,4.516955216,4.961852,5.123913,4.554679,4.859551,4.834844042,,,
CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1,DB15462,Fucoxanthin,3351-86-8,4.986764566,4.601810439,4.8119617,4.2371798,4.673676,5.6967134,4.834684318,,,
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,DB08568,A-674563,552325-73-2,4.525473189,4.660417074,4.8230767,4.9065075,5.1055813,4.987002,4.834676294,,,
N[C@H](C(=O)O)[C@H]1C[C@@H](SC[C@H](N)C(=O)O)NO1,DB04323,2-Amino-3-(Cystein-S-Yl)-Isoxazolidin-5-Yl-Acetic Acid,,4.318470487,5.157456892,5.177687,4.936055,4.635061,4.781785,4.83441923,,,
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,DB14918,Branaplam,1562338-42-4,4.824085388,4.754328234,4.876581,4.7439494,4.5425134,5.264735,4.834365404,,,
COc1cc(N(C)C[C@H]2CCC3=C(C2)C(N)=N[C@H](N)N3)cc(OC)c1OC,DB08642,"(2R,6S)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine",,4.368478662,4.870875039,4.5293045,4.803346,5.4903245,4.9424267,4.8341259,,,
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,DB09018,Bromopride,4093-35-0,5.097941597,4.807701074,4.722141,4.458443,4.9061747,5.011103,4.833917395,,,
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,DB00662,Trimethobenzamide,138-56-7,5.369516187,4.580225698,4.5799026,4.485537,4.8478456,5.13946,4.833747848,,,
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,DB01337,Pancuronium,16974-53-1,4.748880235,4.934186674,4.7366953,4.8902125,5.109434,4.5827246,4.833688885,,,
O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(-c3ccncc3)cc2)cs1)c1ccccc1,DB03367,PF-00356231,766536-21-4,5.002176603,4.732184683,4.8494773,5.490969,4.267196,4.6595592,4.833593798,,,
NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1N,DB01700,AICA ribonucleotide,3031-94-5,5.143756095,5.271186756,4.404871,4.790355,4.813491,4.577324,4.833497308,,,
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,DB05611,Apilimod,541550-19-0,4.895075682,4.640319634,4.6207023,5.2574615,4.4504943,5.136821,4.833479069,,,
Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)o1,DB07833,"N-(3-cyanophenyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)-4-biphenylcarboxamide",,5.176121297,4.614625181,5.030131,5.0976143,4.5261183,4.5552835,4.833315596,,,
Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,DB12658,AFN-1252,620175-39-5,4.597993014,5.009644654,4.645197,5.2366314,4.585556,4.9245715,4.833265595,,,
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)[nH]1,DB03315,Guanosine 3'-monophosphate,117-68-0,4.488286716,5.192713441,4.571904,5.066677,4.843282,4.835778,4.83310686,,,
CC[C@H](Nc1ncnc2[nH]cnc12)c1oc2ccccc2c(=O)c1-c1cccc(F)c1,DB15295,Tenalisib,1639417-53-0,4.755033673,4.611797767,5.0013943,5.356388,4.583843,4.6901712,4.833104657,,,
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,DB01239,Chlorprothixene,113-59-7,4.808635769,5.110361856,4.6638374,5.16525,4.4622736,4.787958,4.833052771,,,
N[C@@H](CCC(=O)N[C@@H](CSCc1cccc2ccccc12)C(=O)NCC(=O)O)C(=O)O,DB03885,L-gamma-glutamyl-S-(naphthalen-1-ylmethyl)-L-cysteinylglycine,,4.758429044,4.826791837,4.844979,5.0135174,4.886515,4.6676025,4.832972463,,,
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,DB06925,3-(2-AMINOQUINAZOLIN-6-YL)-4-METHYL-N-[3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE,,5.005162423,4.627515237,4.873632,4.7275453,4.9099393,4.8537855,4.83292996,,,
CC(C)C[C@@H](C(=O)NC[C@@H](O)CNS(=O)(=O)c1ccccn1)c1cccc(-c2ccccc2)c1,DB04244,(2R)-2-(3-Biphenylyl)-N-{(2R)-2-hydroxy-3-[(2-pyridinylsulfonyl)amino]propyl}-4-methylpentanamide,,4.885886332,5.074091109,4.8725314,4.410492,5.1479216,4.60623,4.83285874,,,
O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc([131I])cc1)C(=O)O)C(=O)O,DB14978,MIP-1095 I-131,1258980-67-4,4.798534899,5.110038857,4.664408,4.8283315,4.7917075,4.803609,4.832771626,,,
CCCCCCCCCCCCSc1[nH]nnc1C(=O)O,DB06979,"5-(dodecylthio)-1H-1,2,3-triazole-4-carboxylic acid",,4.488450456,4.529966954,4.2465076,4.906044,5.885659,4.938986,4.832602335,,,
C#CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)nc(F)nc21,DB03137,"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine",,4.747421717,5.706464617,4.587106,4.2666893,4.9987583,4.6889277,4.832561272,,,
CC(C)(C)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,DB16761,STF-31,724741-75-7,4.710624056,4.772426384,5.3954096,4.819287,4.3872113,4.910285,4.832540557,,,
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,DB00831,Trifluoperazine,117-89-5,4.76420844,4.723797511,4.732476,4.894374,4.703561,5.176037,4.832408992,,,
CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,DB03841,Niraxostat,206884-98-2,5.091900615,4.857502984,4.632978,4.894585,4.683365,4.8338194,4.8323585,,,
C[C@@H](NC(=O)[C@@H](C)NC(=O)CCCC[C@H](NC(=O)CN)C(=O)O)C(=O)O,DB02578,N-[(6S)-6-Carboxy-6-(glycylamino)hexanoyl]-D-alanyl-D-alanine,,4.853642519,4.572391469,4.736077,5.064519,4.966499,4.8009186,4.832341265,,,
CCOc1ccnc(CCNC(=S)Nc2ccc(Cl)cn2)c1F,DB07797,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-CHLORO-PYRIDYL]-THIOUREA,,4.845913429,4.773846717,4.946316,4.795843,4.729637,4.902438,4.832332358,,,
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,DB12888,Ezutromid,945531-77-1,4.739101439,4.638593475,4.8941555,4.7136583,5.3931584,4.614394,4.832176852,,,
NS(=O)(=O)c1ccc(F)cc1,DB01784,4-Flourobenzenesulfonamide,,4.953694556,4.642176721,5.1066895,4.7389393,5.414081,4.1358194,4.831900079,,,
CC(C)n1c(Nc2ccccc2F)nc2cnc(Oc3c(F)cccc3F)nc21,DB08097,"2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE",,4.61903899,5.016469038,4.276575,4.922385,5.117071,5.038677,4.831702671,,,
CCN(CC)CCCOC(=O)C1(c2ccccc2)C[C@@H]2CC[C@H]1C2,DB13619,Bornaprine,20448-86-6,4.771633283,4.986743591,4.7754583,4.2634563,5.593802,4.5989985,4.831681996,,,
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,DB09225,Zotepine,26615-21-4,5.158547256,5.204583703,4.533766,4.9763727,4.215205,4.901482,4.831659443,,,
C=CC(=O)N1CCC(c2ccc(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)n2)CC1,DB16272,Orelabrutinib,1655504-04-3,4.658788898,4.888046835,4.593959,5.0437517,4.95175,4.8519316,4.831371339,,,
COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,DB02383,Tolrestat,82964-04-3,4.794524075,4.837770252,4.6795616,4.98442,4.882069,4.807954,4.831049821,,,
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3ccc(N4CCOCC4)cc3)nc21,DB17041,PD-173952,305820-75-1,4.668442519,5.046136234,4.5572114,4.9227037,4.9783263,4.8130646,4.830980792,,,
COc1cc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)cc(OC)c1OC,DB07250,"N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3,4,5- TRIMETHOXYPHENYL)PYRIMIDINE-2,4-DIAMINE",,4.447390505,5.331056082,4.490411,5.062962,4.7152867,4.9383736,4.830913315,,,
Cc1ccccc1CC(=O)Nc1cc(C)c(S(=O)(=O)NCC(=O)O)c(C)c1,DB01689,Inhibitor Idd 384,,4.939277094,4.502227578,5.381251,4.197051,5.094465,4.8711643,4.830905995,,,
CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,DB12016,Ponesimod,854107-55-4,5.017794441,4.864629417,4.550947,5.02184,4.750325,4.779694,4.830871643,,,
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,DB15669,Fezolinetant,1629229-37-3,4.627900003,4.959033025,5.0630937,4.5138884,4.835735,4.9855604,4.830868421,,,
Nc1ccncc1,DB06637,Dalfampridine,504-24-5,4.399821316,4.417102199,5.664393,5.010505,4.4382186,5.0550776,4.830852953,,,
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,DB00758,Clopidogrel,113665-84-2,4.682681425,4.788068027,4.7092776,5.5270805,4.2948146,4.980552,4.830412359,,,
CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,DB12279,OBP-801,328548-11-4,4.636123775,4.949869572,5.0838046,4.897138,4.816916,4.598461,4.830385491,,,
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,DB14061,Hycanthone,3105-97-3,4.745953727,4.844950206,4.969589,4.299226,4.9205794,5.198881,4.829863222,,,
N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1,DB07190,3-cyclohexyl-D-alanyl-N-(3-chlorobenzyl)-L-prolinamide,,4.87825921,4.531768917,4.6711016,4.86965,5.110037,4.9180875,4.829817371,,,
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,DB11768,Zytron,299-85-4,4.644977558,5.117922653,4.616891,4.55625,5.408612,4.633966,4.829769869,,,
CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(F)(F)F,DB08119,"1,1,1-TRIFLUORO-3-((N-ACETYL)-L-LEUCYLAMIDO)-4-PHENYL-BUTAN-2-ONE(N-ACETYL-L-LEUCYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)",,4.519476158,4.784411704,4.218697,4.7971025,5.904426,4.7540274,4.829690127,,,
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,DB14217,Quinaprilat,82768-85-2,5.316567566,4.881423976,4.904964,4.4728312,4.8728986,4.5279655,4.829441807,,,
Cc1cnc(-c2ccc(C(F)(F)F)cc2)n1Cc1ccccc1OCCC[C@@H](C)CC(=O)O,DB16906,Bocidelpar,2095128-20-2,4.790192251,4.903192359,4.714857,5.4529243,4.1127,5.001526,4.829231985,,,
NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,DB08791,"1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE",,5.059326463,4.849941159,4.8724513,4.6984286,4.8442993,4.6494055,4.828975387,,,
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,DB00338,Omeprazole,73590-58-6,4.649269253,4.853379053,5.1658397,4.861554,4.796496,4.646964,4.828917001,,,
CNc1cccc(NC(=O)N[C@@H]2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,DB12355,Netazepide,155488-25-8,4.916781936,5.049716321,4.619438,5.075997,4.281411,5.029712,4.828842709,,,
C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O,DB15653,Islatravir,865363-93-5,4.728850343,5.462375552,4.2146215,5.0080175,4.532068,5.0269346,4.828811249,,,
O=C([O-])CNC(=O)c1ccccc1[131I].[Na+],DB09382,Iodohippurate sodium I-131,881-17-4,4.908462482,4.976505531,4.2525554,4.94141,5.5455055,4.3477383,4.828696202,,,
C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1,DB02269,[4-({[5-Benzyloxy-1-(3-Carbamimidoyl-Benzyl)-1h-Indole-2-Carbonyl]-Amino}-Methyl)-Phenyl]-Trimethyl-Ammonium,,4.79405993,5.102127327,5.0576615,4.774825,4.0562196,5.1872396,4.828688826,,,
CC(O)COC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](OCC(C)O)[C@@H](O[C@H]4[C@H](O)[C@@H](OCC(C)O)[C@@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](COCC(C)O)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCC(C)O)O[C@H](O[C@H]1C[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7OCC(C)O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)O[C@@H]4CO)O[C@@H]3CO,DB15379,Hydroxypropyl betadex,128446-35-5,4.755534113,4.285753411,5.345934,4.098701,4.647988,5.837632,4.828590421,,,
CN(C)c1ccc(-c2sc3cc(O)ccc3[n+]2C)cc1,DB08615,"2-[4-(DIMETHYLAMINO)PHENYL]-6-HYDROXY-3-METHYL-1,3-BENZOTHIAZOL-3-IUM",,4.432687473,4.918615082,4.6134195,4.75288,5.74632,4.5066357,4.828426292,,,
N#CC(C(N)=O)[C@@H](S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,DB06913,"(3R)-3-[3,5-Bis(trifluoromethyl)anilino]-2-cyano-3-sulfanylpropanamide",,4.704188299,4.498061249,4.7668533,4.5483007,5.835298,4.617635,4.828389425,,,
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,DB01100,Pimozide,2062-78-4,4.741361757,5.126809547,4.7810965,4.7825117,4.31529,5.2228513,4.828320134,,,
N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCCNc1ccncc1,DB08422,[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE,,4.747279228,4.882778264,4.7209806,4.9070024,5.065852,4.64592,4.828302082,,,
O=C(Nc1cc(Br)c(O)c(Br)c1)c1ccccc1,DB08104,"N-(3,5-dibromo-4-hydroxyphenyl)benzamide",,4.897236334,4.78090457,4.5047245,4.891815,5.3152003,4.5799,4.828296784,,,
CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,DB12671,Beloranib,251111-30-5,4.809971299,4.813058081,4.7822027,4.506277,5.112567,4.9456935,4.82829493,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,DB15327,Abivertinib,1557267-42-1,4.762563378,5.312185766,4.458557,4.611603,4.5710206,5.2527227,4.828108741,,,
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,DB11833,Basimglurant,802906-73-6,5.007811219,4.947825353,4.7760525,4.551879,4.8495693,4.8351974,4.828055795,,,
CCc1ccc(/C=C2\SC(N[C@H](C(=O)O)c3ccc(F)cc3)=NC2=O)o1,DB08706,"(2S)-({(5Z)-5-[(5-Ethyl-2-furyl)methylene]-4-oxo-4,5-dihydro-1,3-thiazol-2-yl}amino)(4-fluorophenyl)acetic acid",,4.759387006,4.714035521,4.7836676,4.9393454,4.9946456,4.7768254,4.827984421,,,
CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,DB01597,Cilastatin,82009-34-5,4.370429517,5.134947193,4.5420246,5.0239725,4.98908,4.907259,4.827952135,,,
NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1,DB12979,Nepicastat,173997-05-2,4.80330056,4.763736124,4.6150594,4.8212605,4.8080134,5.1561575,4.827921247,,,
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2CCC[C@H]3[C@H]1C5,DB01531,Desomorphine,427-00-9,5.046264918,4.742148676,4.840839,4.5770416,5.084582,4.6764126,4.827881466,,,
Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,DB12901,Fiacitabine,69123-90-6,4.545179629,5.184625792,4.52234,5.008807,4.842312,4.863394,4.827776404,,,
CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc21,DB03504,"9-Butyl-8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9h-Purin-6-Ylamine",,4.997254804,5.200623001,4.925268,4.7145042,4.467967,4.6597147,4.827555284,,,
Oc1c(I)cc(Cl)c2cccnc12,DB04815,Clioquinol,130-26-7,4.846753507,5.046159698,4.8622174,4.926303,5.007616,4.2757483,4.827466318,,,
CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,DB09230,Azelnidipine,123524-52-7,4.714606675,5.01186222,4.6203,4.9473305,4.735555,4.9345503,4.827367449,,,
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1,DB07556,CGS-27023,161314-70-1,5.361429643,4.898282317,4.194494,4.251325,5.5189023,4.7394733,4.82731776,,,
COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,DB01226,Mivacurium,133814-19-4,4.541676332,4.814866125,4.855964,4.746513,5.170358,4.8343287,4.827284359,,,
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,DB13061,MLN8054,869363-13-3,4.776166785,4.635014943,5.0725565,5.0772223,4.6427236,4.759487,4.827195188,,,
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,DB02925,Piretanide,55837-27-9,4.71747958,4.819202379,4.6301007,5.1092815,4.969198,4.717591,4.827142193,,,
NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O,DB05633,Glypromate,32302-76-4,4.598180375,4.779133241,4.8525343,5.2295237,4.9025,4.600856,4.827121269,,,
CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,DB13711,Tritoqualine,14504-73-5,5.117984949,5.25061664,4.589193,4.5810585,4.5044446,4.9183254,4.826937182,,,
Cc1ccccc1S(=O)(=O)Nc1cc(-c2ccc(C#N)cc2)sc1C(=O)O,DB07547,5-(4-CYANOPHENYL)-3-{[(2-METHYLPHENYL)SULFONYL]AMINO}THIOPHENE-2-CARBOXYLIC ACID,,4.773310184,4.300554592,5.1393857,5.0101795,5.236824,4.501197,4.826908496,,,
CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,DB08856,DADLE,63631-40-3,4.545662468,4.814509903,4.5790825,4.912651,5.3001027,4.809396,4.826900762,,,
